id,x,y,z,type,excitation_type,layer
5351879773,333324,197581,1792,INTERNEURON,0,4
78371028162,341529,262286,4992,INTERNEURON,0,4
5381884884,318554,216591,384,PYRAMIDAL,1,4
6300536339,411024,218722,3456,PYRAMIDAL,1,2
33272818370,349817,245838,4736,PYRAMIDAL,1,4
39607171234,398394,162299,2304,INTERNEURON,0,2
41849811875,432829,229383,2176,PYRAMIDAL,1,2
357916272,307343,59396,0,PYRAMIDAL,1,2
2785945013,211508,119577,1664,PYRAMIDAL,1,4
37683912650,349865,102940,3072,INTERNEURON,0,2
28073943660,277702,68300,4608,PYRAMIDAL,1,2
2876280588,308091,128960,2944,PYRAMIDAL,1,3
1959074590,319743,93230,1792,PYRAMIDAL,1,2
30620533370,262719,154946,5120,PYRAMIDAL,1,4
37056214920,300536,89857,4736,PYRAMIDAL,1,3
55398487762,293148,112330,4352,INTERNEURON,0,3
28437172895,270295,94886,4736,PYRAMIDAL,1,3
74288063500,138320,142143,3968,INTERNEURON,0,5
37737761313,216470,113028,2432,PYRAMIDAL,1,4
32031733221,231039,193056,4480,INTERNEURON,0,5
31139640333,107515,174072,1408,PYRAMIDAL,1,6
41557193323,388050,236054,2304,INTERNEURON,0,3
100252013949,388688,126897,5248,INTERNEURON,0,0
59405878335,432653,228263,4096,PYRAMIDAL,1,2
6487940463,343072,232648,1024,INTERNEURON,0,4
36620463168,315325,89821,2944,INTERNEURON,0,2
3833187160,181884,134602,1024,PYRAMIDAL,1,5
4740902397,362952,202275,128,INTERNEURON,0,3
4710165798,296697,186345,1536,PYRAMIDAL,1,4
38339219897,357505,129584,3840,INTERNEURON,0,2
881448880,297784,58937,1024,PYRAMIDAL,1,2
54805263682,413274,87234,4224,INTERNEURON,0,1
2324903677,366987,100157,768,INTERNEURON,0,2
2526631361,296308,120693,256,PYRAMIDAL,1,3
37595152642,309461,100943,2304,INTERNEURON,0,3
2499633228,371634,102080,2688,INTERNEURON,0,2
517825990,305272,48270,896,PYRAMIDAL,1,2
6310260226,266393,223223,2304,PYRAMIDAL,1,5
24351869285,422155,233307,1152,INTERNEURON,0,2
39942001435,410817,163572,3200,PYRAMIDAL,1,2
3210643118,298673,141451,2688,PYRAMIDAL,1,3
6338368128,224626,216064,3456,PYRAMIDAL,1,5
84209560685,378740,173740,5248,PYRAMIDAL,1,3
33672886607,119573,248234,3328,INTERNEURON,0,7
27957324782,283249,72987,4608,PYRAMIDAL,1,2
29578431064,437506,124136,2048,INTERNEURON,0,1
30086866777,387129,149019,3456,PYRAMIDAL,1,2
42471360740,277548,263571,3328,PYRAMIDAL,1,5
2684628337,233045,119137,1024,INTERNEURON,0,4
6076980010,251889,223850,384,PYRAMIDAL,1,5
1828133418,307295,100532,768,PYRAMIDAL,1,3
41499955134,412499,220840,2304,INTERNEURON,0,2
32984260934,420596,225999,2176,PYRAMIDAL,1,2
2233587994,229229,137223,640,PYRAMIDAL,1,4
30258047827,329290,99291,4224,INTERNEURON,0,2
36109866568,306416,56309,3200,PYRAMIDAL,1,2
5951455224,418083,215741,1536,PYRAMIDAL,1,2
29759614943,193211,117006,3968,PYRAMIDAL,1,4
2164116457,352769,113728,2304,PYRAMIDAL,1,2
4370328113,150375,161805,2048,PYRAMIDAL,1,5
1494003581,327586,78464,1920,PYRAMIDAL,1,2
39299089342,337738,154369,2688,INTERNEURON,0,3
38540654813,286131,130026,5248,INTERNEURON,0,3
33795374316,294763,251683,4224,PYRAMIDAL,1,5
54726607159,244036,84792,3968,INTERNEURON,0,3
40097749911,296464,173038,4992,INTERNEURON,0,4
3751903178,364321,162462,128,PYRAMIDAL,1,3
46649875211,323725,92253,3968,INTERNEURON,0,2
5500357706,423747,195769,1536,PYRAMIDAL,1,2
37947256596,385119,116015,2560,INTERNEURON,0,2
3780038634,353343,144059,4864,PYRAMIDAL,1,3
5084740096,192443,210703,2944,PYRAMIDAL,1,6
1100025830,318909,76807,1152,PYRAMIDAL,1,2
78110999101,402938,255533,4224,INTERNEURON,0,3
39723861522,409134,166573,3072,PYRAMIDAL,1,2
39518820440,363040,156740,4608,PYRAMIDAL,1,3
5061656575,313791,203722,2560,PYRAMIDAL,1,4
31029156755,295052,175933,4224,PYRAMIDAL,1,4
33168231778,261931,230778,2432,INTERNEURON,0,5
37000118665,361163,85692,2560,INTERNEURON,0,2
28134319245,341646,74882,4608,PYRAMIDAL,1,2
5747597255,418510,200487,1920,INTERNEURON,0,2
24148375501,412998,231815,1664,PYRAMIDAL,1,3
2587678689,388090,140221,384,PYRAMIDAL,1,2
4581167167,347425,199764,1664,PYRAMIDAL,1,3
4916974842,397105,187878,768,PYRAMIDAL,1,2
37766392683,206348,106959,2048,PYRAMIDAL,1,4
6009290249,408059,214033,512,INTERNEURON,0,3
73172838713,303248,108055,5120,INTERNEURON,0,3
532996832,294864,67571,384,PYRAMIDAL,1,2
3076753172,224046,134323,2432,PYRAMIDAL,1,4
40463386818,310072,202204,3840,PYRAMIDAL,1,4
36680151910,374424,76571,2688,INTERNEURON,0,1
38277822252,263519,141205,3968,INTERNEURON,0,4
31046546001,379138,162432,3712,PYRAMIDAL,1,2
18335732132,304436,54418,1664,INTERNEURON,0,2
3531616898,329814,157911,3200,PYRAMIDAL,1,3
6853418560,400898,238927,384,PYRAMIDAL,1,3
4039527348,279332,164257,1408,PYRAMIDAL,1,4
30913165739,308844,167430,3584,INTERNEURON,0,4
547114158,317883,61906,896,PYRAMIDAL,1,2
54641936763,321549,67990,4480,INTERNEURON,0,2
36357162888,304122,70836,4864,PYRAMIDAL,1,2
31656603981,332125,199228,3712,PYRAMIDAL,1,4
41176222792,311373,208080,3712,INTERNEURON,0,4
36112421929,373076,59519,2560,INTERNEURON,0,1
40797312602,294500,197063,4608,INTERNEURON,0,4
29343909727,378168,122417,2560,PYRAMIDAL,1,2
46401044849,274598,100217,3968,INTERNEURON,0,3
80174063776,283080,49634,4992,PYRAMIDAL,1,0
31373727125,141821,186075,2816,PYRAMIDAL,1,6
4669328082,306389,211192,896,PYRAMIDAL,1,4
2921252543,344297,120094,4352,PYRAMIDAL,1,2
4611317312,402092,199258,1024,PYRAMIDAL,1,2
2194005518,365003,124547,1664,PYRAMIDAL,1,2
2586026954,340395,114242,3584,PYRAMIDAL,1,2
1987226332,279328,94399,1536,INTERNEURON,0,3
30071665178,389531,133015,3840,PYRAMIDAL,1,2
5030716561,311191,182262,4224,PYRAMIDAL,1,4
38479506019,183004,114395,4736,PYRAMIDAL,1,4
5423147277,224802,232610,2816,PYRAMIDAL,1,6
41428339042,434908,221807,2048,INTERNEURON,0,2
6873873396,143517,240966,1152,PYRAMIDAL,1,7
40371255843,182049,182944,4096,INTERNEURON,0,5
28743078088,264597,105261,4224,PYRAMIDAL,1,3
41980578439,422445,242291,2176,INTERNEURON,0,3
3471212583,246768,141229,256,PYRAMIDAL,1,4
30559165638,166687,144343,4608,INTERNEURON,0,5
2674041949,355589,116293,1792,INTERNEURON,0,2
42007443118,338869,234339,2816,INTERNEURON,0,4
38944270834,171176,140928,5248,INTERNEURON,0,5
31468981938,382210,177938,2944,PYRAMIDAL,1,3
5673686838,385573,202746,1920,INTERNEURON,0,3
40271675602,245936,184628,3712,INTERNEURON,0,5
32732918048,217193,242745,2048,PYRAMIDAL,1,6
3427483698,262843,130254,4480,PYRAMIDAL,1,4
5279765425,361554,209216,1280,PYRAMIDAL,1,3
7083325996,313908,228931,3328,PYRAMIDAL,1,4
33184336456,331151,243620,3840,PYRAMIDAL,1,4
3934897317,149909,187272,1920,PYRAMIDAL,1,6
36400250658,263609,60290,3456,INTERNEURON,0,0
926186532,321237,71392,0,INTERNEURON,0,2
29325584741,275647,123324,3456,INTERNEURON,0,3
4510862285,437656,162855,1536,INTERNEURON,0,1
5041784066,215352,191961,4864,PYRAMIDAL,1,5
3069115613,404358,149712,128,PYRAMIDAL,1,2
33579222294,339102,253273,4224,PYRAMIDAL,1,4
33910342459,225050,262419,4992,PYRAMIDAL,1,6
37744361943,423101,113022,2304,INTERNEURON,0,1
3489303324,373718,150920,4480,PYRAMIDAL,1,2
35803301938,267872,51260,2304,PYRAMIDAL,1,0
19195396366,325837,80166,1792,INTERNEURON,0,2
42065336038,356693,238970,2560,INTERNEURON,0,4
39530223626,272466,147784,5248,INTERNEURON,0,4
80291514022,318014,50017,5120,INTERNEURON,0,2
27651872764,300364,51074,3328,INTERNEURON,0,2
,334239,73269,2816,INTERNEURON,0,2
4856803669,300864,206287,896,PYRAMIDAL,1,4
39903438067,121301,170454,2176,PYRAMIDAL,1,6
37261533521,346992,94022,3840,PYRAMIDAL,1,2
5208600624,380682,202620,128,PYRAMIDAL,1,3
11708819356,200623,120060,512,PYRAMIDAL,1,4
29193694186,244780,113261,3840,PYRAMIDAL,1,3
41630488832,416083,227750,3456,INTERNEURON,0,2
5490619460,145528,162526,3328,PYRAMIDAL,1,6
3747405170,237263,150125,384,PYRAMIDAL,1,4
6311794442,327142,248203,384,PYRAMIDAL,1,4
38835886773,398089,151526,2432,PYRAMIDAL,1,2
18979927628,416830,74998,1024,INTERNEURON,0,1
29745144262,176218,121585,4224,INTERNEURON,0,4
78354953139,301007,272775,5120,PYRAMIDAL,1,5
2890692380,321613,102580,1664,PYRAMIDAL,1,3
3460832573,365187,145310,1024,INTERNEURON,0,2
5845013923,289587,209647,1920,PYRAMIDAL,1,5
2572608984,369510,102513,2048,PYRAMIDAL,1,2
968426213,294241,66553,1280,PYRAMIDAL,1,2
3571857277,192133,167112,1536,PYRAMIDAL,1,5
29250988944,218943,120318,3584,PYRAMIDAL,1,4
5073439349,267573,195485,2176,PYRAMIDAL,1,5
30694602801,289345,166896,3328,PYRAMIDAL,1,4
37857138588,311335,109800,4480,INTERNEURON,0,3
38568951562,261552,135189,5248,PYRAMIDAL,1,4
2441156405,358848,121847,640,PYRAMIDAL,1,2
1203357896,349222,79445,896,PYRAMIDAL,1,2
4243649332,282551,163385,1920,PYRAMIDAL,1,4
28891950842,353643,62117,3712,INTERNEURON,0,1
1129125951,301671,65792,1408,INTERNEURON,0,2
6024315257,430031,218488,1152,INTERNEURON,0,2
34055301069,230718,272164,4992,PYRAMIDAL,1,6
6137705959,327730,230352,1408,PYRAMIDAL,1,4
36167379005,275232,56639,2816,PYRAMIDAL,1,0
38929611307,165755,139835,2560,PYRAMIDAL,1,5
810444511,339913,73437,896,PYRAMIDAL,1,2
5887035628,248896,228843,512,PYRAMIDAL,1,5
4534195865,267307,152692,4864,PYRAMIDAL,1,4
940992114,332997,61880,1408,INTERNEURON,0,2
31847703249,403719,203968,3840,PYRAMIDAL,1,2
5524974760,296353,199979,512,INTERNEURON,0,4
3227552566,382867,140261,1408,PYRAMIDAL,1,2
5033636557,404158,190138,3584,PYRAMIDAL,1,2
3256359220,360484,117448,4480,PYRAMIDAL,1,2
4229734618,296282,163627,2560,PYRAMIDAL,1,4
29212690935,388713,110109,2560,INTERNEURON,0,1
6326380222,301691,228771,1152,INTERNEURON,0,5
29693647945,389505,133917,2560,PYRAMIDAL,1,2
38689483755,385187,119457,3456,INTERNEURON,0,2
28818609008,353869,100972,2432,INTERNEURON,0,2
5150225354,384752,195338,1536,PYRAMIDAL,1,3
47987852473,276585,137403,3712,INTERNEURON,0,4
38282421625,394401,133935,3456,INTERNEURON,0,2
7168857399,254622,254568,1280,INTERNEURON,0,6
6538124867,110327,227159,2048,PYRAMIDAL,1,7
5892876240,417601,210103,1408,PYRAMIDAL,1,2
30693173072,252529,159321,2048,INTERNEURON,0,4
60085131821,290833,271003,4736,PYRAMIDAL,1,5
1462304940,253167,79621,128,INTERNEURON,0,3
4450574621,376841,169996,1152,PYRAMIDAL,1,3
4348412809,363524,149390,2304,INTERNEURON,0,3
2236085365,322513,126376,3968,PYRAMIDAL,1,3
28249914653,328578,97702,4864,PYRAMIDAL,1,2
2454238950,340881,121890,1920,PYRAMIDAL,1,3
32646523522,337058,217832,3328,PYRAMIDAL,1,4
30537994174,404991,157815,2432,PYRAMIDAL,1,2
47217430022,314921,122208,4864,INTERNEURON,0,3
64003805859,364672,91486,4864,INTERNEURON,0,2
46359242304,334625,93880,4480,INTERNEURON,0,2
5366962594,283519,222572,128,PYRAMIDAL,1,5
3631561541,263225,143493,2048,INTERNEURON,0,4
5131244124,264720,171406,4224,PYRAMIDAL,1,4
77950039337,336481,262100,3840,PYRAMIDAL,1,4
2103201142,264831,99845,1792,INTERNEURON,0,3
2554708054,254197,127918,1536,PYRAMIDAL,1,4
6183276199,356295,231236,128,INTERNEURON,0,4
37944744625,312704,109356,4352,INTERNEURON,0,3
4494188203,378205,184561,2688,PYRAMIDAL,1,3
43501679960,199408,278196,2176,PYRAMIDAL,1,7
4260148919,318994,173126,3456,PYRAMIDAL,1,3
48660841450,388596,157641,3840,INTERNEURON,0,2
28031103342,312066,78119,3712,PYRAMIDAL,1,2
2848334860,340763,109088,4992,PYRAMIDAL,1,2
31265122414,385377,182497,4096,PYRAMIDAL,1,3
31174509598,281089,170916,2304,INTERNEURON,0,4
5423323852,305759,194100,2048,INTERNEURON,0,4
982881354,286954,80956,1152,PYRAMIDAL,1,2
31332404279,217573,176365,4096,PYRAMIDAL,1,5
33012614838,399450,226535,3456,PYRAMIDAL,1,3
37420743412,312414,92328,3712,INTERNEURON,0,2
40799620193,363585,204559,2944,INTERNEURON,0,3
98384124154,253370,69076,5248,INTERNEURON,0,0
1217140685,315984,82900,256,INTERNEURON,0,2
925778090,310835,73053,896,INTERNEURON,0,2
32107687553,319115,210397,4864,PYRAMIDAL,1,4
4564521039,299523,175742,768,PYRAMIDAL,1,4
68591469677,425542,240112,3712,PYRAMIDAL,1,2
30575182362,204646,152968,3200,PYRAMIDAL,1,5
33098293588,298871,246601,3328,PYRAMIDAL,1,5
31744210038,306027,203590,4224,PYRAMIDAL,1,4
4069606804,310859,151490,4480,PYRAMIDAL,1,3
5703341236,385629,212049,768,INTERNEURON,0,3
36123882659,277930,48683,3200,INTERNEURON,0,0
39038446671,374897,144584,4352,PYRAMIDAL,1,2
5061175048,315178,200003,1792,PYRAMIDAL,1,4
343827033,302234,68460,128,PYRAMIDAL,1,2
4305894819,390598,177720,128,PYRAMIDAL,1,2
28293512247,332837,84699,3968,PYRAMIDAL,1,2
36679714507,338709,82897,3968,PYRAMIDAL,1,2
33795489840,290717,266720,4608,PYRAMIDAL,1,5
38717078031,342457,133876,2688,INTERNEURON,0,3
1989532299,348823,106731,2816,PYRAMIDAL,1,2
49897736041,358899,202231,3584,INTERNEURON,0,3
5527194151,353678,223390,1920,PYRAMIDAL,1,3
6385250935,321800,241650,128,PYRAMIDAL,1,4
4662785553,182885,181521,2688,INTERNEURON,0,5
5683454863,238300,201498,1408,INTERNEURON,0,5
91080616226,378292,113881,5120,INTERNEURON,0,2
73881133091,154749,137286,3968,INTERNEURON,0,5
2760174216,327258,109448,2816,PYRAMIDAL,1,3
33300998143,314677,232026,4608,INTERNEURON,0,4
24104749058,429819,229365,896,INTERNEURON,0,2
6209178670,298244,195015,4480,PYRAMIDAL,1,4
29502768422,351297,119354,3584,PYRAMIDAL,1,2
37592408111,224679,103484,3840,PYRAMIDAL,1,3
21352839638,399747,148524,1792,INTERNEURON,0,2
2685284862,248660,137641,2176,PYRAMIDAL,1,4
5119943107,387584,202395,768,INTERNEURON,0,3
6018459958,244873,214448,896,INTERNEURON,0,5
3808378864,337955,156017,2560,PYRAMIDAL,1,3
31242624451,133553,179359,3200,PYRAMIDAL,1,6
4099041351,284780,167821,1536,PYRAMIDAL,1,4
74462048538,122491,155267,4224,PYRAMIDAL,1,6
33386064618,241433,244387,4736,PYRAMIDAL,1,6
30902216115,409343,158239,2048,PYRAMIDAL,1,2
28761256007,375818,101546,2304,INTERNEURON,0,2
27958128403,301080,73484,3712,PYRAMIDAL,1,2
3125169351,358802,135576,768,PYRAMIDAL,1,2
46544222398,201897,104528,2816,PYRAMIDAL,1,4
2891260926,335100,136995,640,PYRAMIDAL,1,3
1289750149,310894,82583,128,PYRAMIDAL,1,2
50889903035,429823,236023,2816,PYRAMIDAL,1,2
27201431310,311375,49161,1792,PYRAMIDAL,1,2
5484662775,398588,221488,1408,PYRAMIDAL,1,3
58893893759,351157,214000,3584,INTERNEURON,0,3
3241292030,363380,150149,768,PYRAMIDAL,1,3
28891658029,367658,106699,3584,PYRAMIDAL,1,2
41220055040,301691,217616,4992,PYRAMIDAL,1,4
45194184431,325422,65186,4864,PYRAMIDAL,1,2
37729205125,399101,106422,2560,INTERNEURON,0,1
4583064116,419445,175554,896,PYRAMIDAL,1,2
36242208593,339864,67727,2560,PYRAMIDAL,1,2
33707723541,203435,259821,2048,PYRAMIDAL,1,7
32544301701,321388,206438,3200,INTERNEURON,0,4
38456962083,408379,131280,3200,INTERNEURON,0,1
6126521271,426777,224451,1408,INTERNEURON,0,2
3179134962,222343,147296,256,PYRAMIDAL,1,5
15080309129,462628,220451,1024,INTERNEURON,0,1
41722710243,102495,220200,3712,INTERNEURON,0,7
39038243202,304941,187353,3840,PYRAMIDAL,1,4
38209095765,385330,129550,3584,PYRAMIDAL,1,2
42139495116,383504,234213,2688,INTERNEURON,0,3
35861969650,283854,48598,3200,PYRAMIDAL,1,0
3052908678,368935,122569,1664,INTERNEURON,0,2
5712947894,251678,205941,2560,INTERNEURON,0,5
87260221121,187639,264810,5248,INTERNEURON,0,7
40624086346,331167,192460,4224,INTERNEURON,0,3
2759065023,259557,140685,2816,PYRAMIDAL,1,4
33506800515,381966,241573,2432,PYRAMIDAL,1,3
2526352721,295797,105936,4224,PYRAMIDAL,1,3
78124943014,377875,261829,4480,PYRAMIDAL,1,3
5701093228,302730,214257,256,INTERNEURON,0,4
1829899703,342576,103450,1280,PYRAMIDAL,1,2
4069197046,292241,154128,5120,PYRAMIDAL,1,4
2832405255,322675,98023,4608,PYRAMIDAL,1,2
2339430678,368306,114503,1536,PYRAMIDAL,1,2
30224715404,174745,144580,2176,INTERNEURON,0,5
6061941185,218563,234162,640,PYRAMIDAL,1,6
41423958366,310784,219188,4992,PYRAMIDAL,1,4
3883561182,399770,156059,1408,PYRAMIDAL,1,2
33199521538,322888,237966,2688,PYRAMIDAL,1,4
29775734218,237698,137010,3200,PYRAMIDAL,1,4
30719398094,148510,178486,3840,PYRAMIDAL,1,6
13341153227,273431,159708,4864,INTERNEURON,0,4
2437914481,256987,108850,1920,PYRAMIDAL,1,3
39413487840,275988,154470,2688,INTERNEURON,0,4
5071249782,180179,208707,3328,PYRAMIDAL,1,6
78572186437,266002,271056,4992,INTERNEURON,0,6
29835729637,295381,131592,3200,INTERNEURON,0,3
4001141262,417425,170184,1792,PYRAMIDAL,1,2
2951534228,389201,130634,1536,PYRAMIDAL,1,2
28626270114,261083,95780,2816,PYRAMIDAL,1,3
1754324787,279775,83001,2688,PYRAMIDAL,1,3
35922068138,332436,66590,5248,PYRAMIDAL,1,2
2659820373,366898,122278,2176,PYRAMIDAL,1,2
13878923298,231980,177014,5120,INTERNEURON,0,5
27697734565,354327,67277,2304,INTERNEURON,0,1
32921766518,285762,229188,4608,INTERNEURON,0,5
40741536725,370089,188953,4992,INTERNEURON,0,3
4254688406,174212,160484,3200,PYRAMIDAL,1,5
3444917419,329589,140684,896,PYRAMIDAL,1,3
29585088721,201336,126229,1920,PYRAMIDAL,1,4
5390865451,189427,215216,3840,PYRAMIDAL,1,6
38988629392,188349,142792,2944,INTERNEURON,0,5
2673254402,342365,110308,1792,INTERNEURON,0,2
42385434388,330187,246539,2944,INTERNEURON,0,4
2540414712,276031,105202,2560,PYRAMIDAL,1,3
33272147447,328499,242284,2048,PYRAMIDAL,1,4
38631810607,398140,146499,2432,PYRAMIDAL,1,2
983583123,312492,84527,1408,PYRAMIDAL,1,2
58168357140,426332,187122,3712,INTERNEURON,0,2
3412298793,252022,140267,2304,PYRAMIDAL,1,4
4708911067,196047,205275,0,PYRAMIDAL,1,6
3731387788,171076,170331,2688,PYRAMIDAL,1,5
5571727797,385241,217650,1152,PYRAMIDAL,1,3
3487302896,309375,161630,2176,PYRAMIDAL,1,3
3738295381,414980,159946,896,PYRAMIDAL,1,2
5147072947,318250,202781,896,PYRAMIDAL,1,4
32910291701,384833,227019,2944,INTERNEURON,0,3
2614630348,322311,114440,2560,PYRAMIDAL,1,3
18805227503,411509,67203,1536,INTERNEURON,0,1
2003855860,352211,119934,1664,INTERNEURON,0,2
4722475643,221579,168498,3968,PYRAMIDAL,1,5
33895872511,257197,257913,2816,INTERNEURON,0,6
37217760488,343564,91803,4992,PYRAMIDAL,1,2
75072808245,94237,166203,4352,PYRAMIDAL,1,6
42193168019,246102,236115,4608,INTERNEURON,0,5
36226089808,289723,55287,5248,PYRAMIDAL,1,2
5389697163,162342,207780,3328,PYRAMIDAL,1,6
29560836222,367758,129083,5120,PYRAMIDAL,1,2
2105188037,340856,103895,1920,PYRAMIDAL,1,2
1652293659,266305,110665,768,PYRAMIDAL,1,3
73520094201,240952,119724,5248,INTERNEURON,0,4
5192028041,315393,204612,1152,PYRAMIDAL,1,4
5384178495,426344,195521,128,PYRAMIDAL,1,2
358470011,320887,44991,1152,INTERNEURON,0,1
39193291822,225825,163257,4096,PYRAMIDAL,1,5
42516505981,336271,246220,4224,INTERNEURON,0,4
38816687220,258828,133990,4480,PYRAMIDAL,1,4
32429888118,393277,222719,2688,PYRAMIDAL,1,3
38031153380,282009,120582,4864,INTERNEURON,0,3
28134363840,350550,93824,3584,PYRAMIDAL,1,2
32748424027,331042,223036,2560,INTERNEURON,0,4
38101267459,203871,107254,3200,PYRAMIDAL,1,4
3575348168,298749,153639,1536,PYRAMIDAL,1,3
3105136382,187718,133582,128,PYRAMIDAL,1,5
42385784745,351525,246498,3840,INTERNEURON,0,4
39388228542,392977,155482,2688,INTERNEURON,0,2
51077204908,371241,237876,4608,INTERNEURON,0,3
2946671765,257434,129725,1792,PYRAMIDAL,1,4
6748422789,304199,232768,2048,INTERNEURON,0,5
29717358891,252496,114097,2944,INTERNEURON,0,3
4828798927,368402,181049,1024,PYRAMIDAL,1,3
431242879,318770,58575,256,PYRAMIDAL,1,2
4098442917,280322,164302,2816,PYRAMIDAL,1,4
4403823534,281474,165672,0,PYRAMIDAL,1,4
78210943121,349337,264553,3840,PYRAMIDAL,1,4
2295540138,359051,103544,1536,PYRAMIDAL,1,2
4816461077,429712,178636,128,INTERNEURON,0,2
2454443983,306111,112749,768,INTERNEURON,0,3
4946396640,397786,179209,896,INTERNEURON,0,2
3112365418,413327,132478,1920,INTERNEURON,0,1
27593935598,314341,75034,3584,PYRAMIDAL,1,2
33009913068,328847,227968,4608,PYRAMIDAL,1,4
38028627423,211035,125786,4864,PYRAMIDAL,1,4
66316195377,310941,164001,4096,INTERNEURON,0,3
28192576824,352623,84126,2432,PYRAMIDAL,1,2
42265939633,251989,247015,2688,INTERNEURON,0,5
29212748841,378382,124304,4224,PYRAMIDAL,1,2
45062804605,303774,56038,4736,INTERNEURON,0,2
30056758414,379650,133994,3584,PYRAMIDAL,1,2
36254912222,267709,59516,3712,PYRAMIDAL,1,0
28815396961,269333,106150,3840,PYRAMIDAL,1,3
4305500206,362806,177595,512,INTERNEURON,0,3
2263915506,290697,116318,640,PYRAMIDAL,1,3
3558556330,236783,147780,640,PYRAMIDAL,1,4
37930756265,341392,100203,2944,INTERNEURON,0,2
4491340671,279665,175343,768,PYRAMIDAL,1,4
31149133165,393033,176021,2048,INTERNEURON,0,2
7473726787,236528,255352,2816,PYRAMIDAL,1,6
35862378442,293736,53400,1920,INTERNEURON,0,2
6556886870,246370,222411,4736,PYRAMIDAL,1,5
3808831503,354233,164584,640,PYRAMIDAL,1,3
4853649886,260013,194745,640,PYRAMIDAL,1,5
5640411054,264719,199057,2432,INTERNEURON,0,5
33070669643,393041,229537,1920,INTERNEURON,0,3
41034461880,423838,204465,2560,PYRAMIDAL,1,2
3038804907,380671,120150,2304,PYRAMIDAL,1,2
5833041353,304342,242262,1152,PYRAMIDAL,1,5
2440250629,335530,117369,2944,PYRAMIDAL,1,3
4626167496,398858,176121,512,INTERNEURON,0,2
7603806611,200526,262870,1024,PYRAMIDAL,1,7
39796677536,409350,167842,2048,INTERNEURON,0,2
81525590108,215949,92682,4608,INTERNEURON,0,0
4127879232,277905,194438,128,PYRAMIDAL,1,5
38180069462,391621,109688,4096,INTERNEURON,0,1
5862565184,357942,206531,4480,PYRAMIDAL,1,3
5030994752,303658,184348,1536,PYRAMIDAL,1,4
40088567417,433591,176249,2048,INTERNEURON,0,1
5336695897,298818,214694,256,INTERNEURON,0,5
41688894303,414243,224064,3200,PYRAMIDAL,1,2
27551403356,331044,64304,1920,INTERNEURON,0,2
37679326943,211338,106460,2688,INTERNEURON,0,4
27361370121,303364,64306,3200,PYRAMIDAL,1,2
1652745830,286454,80411,3456,PYRAMIDAL,1,2
31509178110,277394,183089,1792,INTERNEURON,0,4
2104939055,315025,126909,768,PYRAMIDAL,1,3
28510265455,266399,105721,3584,PYRAMIDAL,1,3
2030444441,254740,111344,1664,PYRAMIDAL,1,3
31362380195,225835,170924,5248,PYRAMIDAL,1,5
36504736465,356214,73094,2432,INTERNEURON,0,1
3517820276,338769,146584,256,INTERNEURON,0,3
49317098592,420793,188593,3840,INTERNEURON,0,2
2015348069,254606,79637,1024,PYRAMIDAL,1,3
31439896652,390080,188773,4608,PYRAMIDAL,1,3
46836433519,232950,112564,2816,INTERNEURON,0,4
4641059527,416200,176599,2048,PYRAMIDAL,1,2
4332103013,313409,191860,128,PYRAMIDAL,1,4
3850927821,266892,95842,5248,INTERNEURON,0,3
30825473068,289302,165265,1920,INTERNEURON,0,4
39969026856,341413,175172,2560,INTERNEURON,0,3
5234649530,287152,201247,2176,PYRAMIDAL,1,5
2965390239,366738,134316,896,PYRAMIDAL,1,2
4859052550,397029,182180,1280,INTERNEURON,0,2
29890643483,198959,132842,3456,PYRAMIDAL,1,4
32240323998,349522,216022,3712,PYRAMIDAL,1,3
7034455397,133384,244662,4224,PYRAMIDAL,1,7
1464336057,297462,67888,4352,PYRAMIDAL,1,2
38934151808,293822,145182,4224,INTERNEURON,0,3
24900970084,304016,235585,1920,PYRAMIDAL,1,5
1099456691,292441,70506,2432,PYRAMIDAL,1,2
31044911156,332764,165561,2816,INTERNEURON,0,3
31379200705,312425,177798,2176,INTERNEURON,0,4
6428718130,327023,239048,128,PYRAMIDAL,1,4
39984708454,367195,189752,3200,PYRAMIDAL,1,3
3314267747,352440,164109,3968,PYRAMIDAL,1,3
41150582371,413034,208071,2176,INTERNEURON,0,2
401732378,299098,62863,384,PYRAMIDAL,1,2
5922575644,426097,214893,256,PYRAMIDAL,1,2
5814702337,237151,221947,2944,PYRAMIDAL,1,5
3458335160,309555,132524,4608,PYRAMIDAL,1,3
4589971622,188245,174217,256,INTERNEURON,0,5
4637496719,300171,200078,1408,PYRAMIDAL,1,4
31232869174,288087,166000,4480,PYRAMIDAL,1,4
5324006443,378322,201385,1920,PYRAMIDAL,1,3
1204685825,361512,112758,1152,PYRAMIDAL,1,2
1771466462,356231,97594,1792,PYRAMIDAL,1,2
7127581259,328133,246545,640,PYRAMIDAL,1,4
39490727289,401404,162531,2176,INTERNEURON,0,2
49709821781,411457,198434,3968,INTERNEURON,0,2
4127966404,322510,174638,4352,PYRAMIDAL,1,3
35892018820,313157,62664,3712,PYRAMIDAL,1,2
5322838381,360757,210090,640,PYRAMIDAL,1,3
4577633882,270505,152255,4352,INTERNEURON,0,4
47249012870,381676,114345,4096,INTERNEURON,0,2
6122141270,294047,222027,1536,INTERNEURON,0,5
33660869921,220412,254039,3456,PYRAMIDAL,1,6
3490472571,392153,139964,640,INTERNEURON,0,2
98252276329,228381,65243,5120,INTERNEURON,0,0
4854307497,261013,179849,4736,INTERNEURON,0,5
