id,x,y,z,type,excitation_type
17125520,42191.604,26527.972,50664.608,LHN,2
17132009,43189.603,36243.422,49935.218,UNKNOWN,1
17140424,73272.951,39230.917,42769.503,CN,2
17147410,74924.237,29378.371,53547.516,KC,1
17147698,79428.626,35131.188,57320.253,MBON,2
17150791,82650.021,31840.076,53251.152,MB-FBN,3
17165286,80825.358,27716.249,49570.077,UNKNOWN,1
17165429,83144.938,40034.728,58174.938,UNKNOWN,1
17165621,72566.161,43042.457,53364.966,PN-somato,1
17165711,39599.884,28064.115,40850.121,MB-FBN,3
17165755,58355.313,55912.906,58363.799,DN-VNC,1
17166682,34342.113,25854.517,44764.381,LHN,2
17170215,87673.893,39167.438,57389.920,UNKNOWN,1
17173852,55115.811,50056.568,48058.215,pre-DN-VNC,3
17173922,56603.098,49720.626,46731.684,PN-somato,1
17176767,64712.927,26064.487,37050.565,LN,0
17176781,44118.299,24633.359,29941.145,LN,0
17176808,72845.986,41363.656,47826.819,MB-FFN,1
17176819,31462.002,35923.096,41415.346,MB-FFN,1
17176866,69275.806,50167.052,39640.778,PN,1
17176882,37560.777,47264.609,35469.156,PN,1
17176911,75022.341,34955.050,39118.752,CN,2
17176927,32002.957,31561.557,32773.485,pre-DN-SEZ,3
17177005,54747.044,39826.391,43721.041,MB-FBN,3
17177103,67834.727,34892.280,38826.278,MB-FFN,1
17177115,40685.014,34114.569,32693.474,MB-FFN,1
17177419,73623.650,41323.503,48040.634,pre-DN-VNC,3
17223643,86819.028,44128.876,60124.905,UNKNOWN,1
17223685,80641.582,43354.090,56381.885,DN-VNC,1
17224013,87868.438,42125.136,54067.043,pre-DN-SEZ,3
17237305,53156.735,31398.448,50464.476,CN,2
17244655,81420.982,23083.878,62738.815,LHN,2
17247877,31834.490,40165.515,43065.450,pre-DN-SEZ,3
17276867,65943.348,36568.894,40118.459,CN,2
17277623,75032.519,61031.427,54605.852,PN,1
17278502,23828.977,26388.348,45681.920,UNKNOWN,1
17280216,80389.657,48734.258,46035.970,MB-FBN,3
17295912,52603.033,30680.657,48885.958,MBIN,1
17297936,37198.026,37321.312,52985.108,pre-DN-VNC,3
17298108,37881.814,33067.111,56292.279,UNKNOWN,1
17300165,63995.635,32716.472,43175.147,MB-FBN,3
17304269,37227.544,55749.006,49056.982,DN-SEZ,0
17306107,57445.406,41046.054,44964.411,UNKNOWN,1
17315288,65371.616,35948.492,47998.307,pre-DN-SEZ,3
17321919,57470.011,47232.841,50363.898,DN-SEZ,0
17323054,45022.314,45277.906,45382.862,pre-DN-VNC,3
17324637,20609.231,29461.997,47625.673,UNKNOWN,1
17324711,50470.700,40853.549,47049.987,DN-SEZ,0
17326213,22270.345,36201.850,54375.602,UNKNOWN,1
17326218,25724.824,36335.395,55443.629,PN-somato,1
17327188,29124.613,47202.373,50942.612,UNKNOWN,1
17328580,41141.592,44984.494,44379.794,pre-DN-SEZ,3
17328632,29099.049,28297.822,37948.519,pre-DN-SEZ,3
17330632,40719.415,43025.509,48403.192,CN,2
17334530,64450.537,40766.334,50845.637,UNKNOWN,1
17335266,28589.086,45800.261,47663.301,UNKNOWN,1
17336347,43385.093,36525.439,48114.141,PN-somato,1
17340931,44705.599,25827.128,40795.302,CN,2
17340955,59776.027,37683.853,40177.689,UNKNOWN,1
17340973,29594.627,41190.364,47376.538,PN-somato,1
17351780,62606.867,64870.555,48651.914,DN-SEZ,0
17352470,48015.810,38467.438,46335.432,DN-SEZ,0
17352824,70923.233,38991.848,58797.154,pre-DN-VNC,3
17353986,69101.303,60666.598,65207.729,DN-VNC,1
17354392,71894.786,31704.523,48775.025,pre-DN-SEZ,3
17354403,67371.609,53487.620,66959.367,DN-VNC,1
17354414,54862.423,35176.930,54743.173,pre-DN-VNC,3
17355745,71835.568,66694.981,47825.955,DN-SEZ,0
17355757,66318.540,29768.337,53284.468,MBON,2
17355860,33309.357,52805.072,54796.145,UNKNOWN,1
17355864,44715.807,48919.854,53257.978,pre-DN-VNC,3
17355872,34501.770,63759.548,51531.860,DN-SEZ,0
17355892,35316.137,75331.768,50479.383,DN-SEZ,0
17356024,40855.954,46505.139,49001.463,pre-DN-VNC,3
17356442,68746.697,48499.600,53381.040,pre-DN-VNC,3
17356450,75261.206,65479.223,49851.588,DN-SEZ,0
17356454,71727.016,66785.085,47448.799,DN-SEZ,0
17356467,73061.960,64644.607,59604.090,UNKNOWN,1
17357979,47952.952,39843.765,41944.982,pre-DN-VNC,3
17358864,53499.384,55490.695,56422.365,DN-SEZ,0
17358891,69682.098,63060.967,60359.802,DN-VNC,1
17359101,66357.691,79107.287,58498.829,DN-SEZ,0
17359111,66509.841,73001.368,56704.130,DN-SEZ,0
17359133,64349.954,71724.227,50312.942,DN-SEZ,0
17359501,69928.194,69735.037,87601.914,DN-VNC,1
17360010,69166.559,31087.723,46758.121,pre-DN-VNC,3
17360014,84425.424,42775.929,55197.898,UNKNOWN,1
17360022,81119.977,37095.291,53028.688,pre-DN-VNC,3
17360030,60898.000,39972.568,46918.705,UNKNOWN,1
17360038,74821.288,37933.997,51184.963,pre-DN-VNC,3
17360042,62692.595,35813.126,48516.835,UNKNOWN,1
17360070,63342.894,38296.169,47657.400,UNKNOWN,1
17360076,65232.778,34150.499,43905.829,pre-DN-VNC,3
17360225,36330.418,38758.228,48457.889,pre-DN-VNC,3
17360254,51751.775,40295.376,51677.585,PN-somato,1
17360262,61203.365,31438.778,48501.215,LN,0
17360266,58548.669,40156.083,52406.373,pre-DN-VNC,3
17360282,59249.203,32331.282,48524.281,pre-DN-VNC,3
17360286,64020.889,42743.515,49993.096,pre-DN-VNC,3
17360296,56737.011,28847.853,46278.090,LN,0
17360404,82635.131,51647.562,46701.086,pre-DN-VNC,3
17360593,23573.228,19310.072,51673.497,LHN,2
17361566,20721.066,27734.631,47569.260,UNKNOWN,1
17361757,77045.989,34027.631,59267.848,LHN,2
17362538,25407.592,39267.779,55116.463,pre-DN-VNC,3
17373283,68800.522,46770.698,49543.880,CN,2
17378475,29217.132,32538.470,55357.248,UNKNOWN,1
17378483,34061.467,33783.530,44914.009,pre-DN-VNC,3
17378548,22855.272,31127.706,49769.354,UNKNOWN,1
17378648,41553.393,45103.754,60360.614,DN-VNC,1
17379298,42417.997,58875.119,85151.589,DN-VNC,1
17379360,37778.025,36327.533,39739.415,DN-SEZ,0
17379372,40278.192,28398.867,49087.769,LHN,2
17379420,50515.830,50796.486,58503.343,DN-VNC,1
17380080,20590.891,31703.241,47562.984,pre-DN-VNC,3
17380092,27583.371,24997.744,50534.559,CN,2
17380309,31775.856,39333.824,48780.745,pre-DN-VNC,3
17380319,46892.191,42915.320,49635.512,pre-DN-VNC,3
17380345,47160.878,54854.261,57833.109,DN-SEZ,0
17380936,69806.107,68123.054,32188.439,sensory,1
17383431,72054.086,44967.005,55440.848,pre-DN-VNC,3
17384874,36460.215,26623.589,43386.783,pre-DN-SEZ,3
17414715,91470.683,47938.957,74517.893,LN,0
17415439,36619.900,21647.416,41836.946,pre-DN-SEZ,3
17420035,84736.140,25957.202,64688.819,LHN,2
17423125,60967.943,75919.571,47006.586,DN-SEZ,0
17423412,78629.851,25748.657,50587.709,LHN,2
17425996,25304.210,27646.369,52134.852,PN-somato,1
17430685,65965.139,40653.051,53947.394,UNKNOWN,1
17434825,59822.201,27461.927,57367.782,LN,0
17435678,47406.770,67851.118,67346.043,MB-FFN,1
17435815,49359.719,41778.729,42361.487,pre-DN-VNC,3
17437719,31191.037,27110.489,47821.621,MB-FBN,3
17437725,34354.906,28939.865,46065.290,LHN,2
17438424,39934.799,29673.827,52868.524,CN,2
17448356,74336.420,58072.592,53419.801,pre-DN-VNC,3
17454636,76823.452,43587.501,43303.593,pre-DN-VNC,3
17455871,37066.668,33765.196,53101.252,pre-DN-VNC,3
17464168,83934.710,51361.399,59408.250,PN-somato,1
17466463,34450.701,44416.550,53817.016,pre-DN-VNC,3
17468727,87728.392,43015.208,59405.241,UNKNOWN,1
17473163,59218.787,56151.220,67500.296,DN-VNC,1
17484564,77156.503,48603.246,52099.828,UNKNOWN,1
17488886,87922.644,34326.141,54001.168,UNKNOWN,1
17513284,85980.695,30436.213,55806.066,UNKNOWN,1
17525174,22514.003,24876.874,49525.124,LN,0
17529547,33915.363,64385.899,45380.937,DN-SEZ,0
17535542,45288.039,46169.524,41104.498,pre-DN-SEZ,3
17537254,47556.724,52530.799,68756.139,DN-VNC,1
17541953,38267.047,40389.564,49788.155,PN-somato,1
17543765,36260.263,64189.967,62493.184,DN-VNC,1
17545695,74535.092,67892.384,45519.224,pre-DN-SEZ,3
17557290,54008.304,32467.029,50420.888,CN,2
17574013,77093.009,37302.858,56841.212,pre-DN-VNC,3
17587452,35343.934,55830.102,54439.986,PN,1
17587710,33251.404,53505.711,54525.957,UNKNOWN,1
17587726,40378.749,66964.790,98729.750,DN-VNC,1
17587730,41743.640,67772.501,98920.994,DN-VNC,1
17587734,55424.308,65502.143,66399.041,DN-SEZ,0
17588623,36428.752,33856.960,51459.967,UNKNOWN,1
17589475,52482.541,61150.277,73786.604,DN-VNC,1
17591442,23717.373,26015.566,53129.353,LN,0
17591687,25243.157,23439.474,52381.216,LHN,2
17608754,66106.366,80785.065,54910.398,sensory,1
17629213,30314.351,40632.621,52825.014,UNKNOWN,1
17639784,64194.565,33969.952,57224.745,CN,2
17639824,29255.424,48423.402,47950.618,DN-VNC,1
17641913,79315.540,22799.268,55265.616,LHN,2
17647621,54677.498,51604.248,64600.609,DN-VNC,1
17654514,33713.804,60541.705,58121.376,DN-VNC,1
17654519,30841.189,58914.453,53405.200,DN-SEZ,0
17654617,43137.781,47986.314,50705.449,PN,1
17654624,31272.165,41471.201,54761.920,PN-somato,1
17654634,26342.977,36797.637,53288.037,LN,0
17654638,39089.967,38750.680,50332.127,PN-somato,1
17654645,30906.215,34153.959,46572.457,pre-DN-VNC,3
17654967,37322.004,33708.500,55828.129,pre-DN-VNC,3
17654973,34097.199,33360.337,51742.988,pre-DN-VNC,3
17654991,50183.691,32862.635,51871.920,pre-DN-VNC,3
17655000,51274.357,35636.016,54437.687,pre-DN-VNC,3
17656886,36869.044,56580.074,64349.075,DN-VNC,1
17658602,52543.619,32299.263,53942.636,pre-DN-VNC,3
17658672,19024.634,42895.486,51415.797,pre-DN-VNC,3
17658884,30184.367,21435.326,44116.070,pre-DN-VNC,3
17658907,29881.265,29343.870,53911.019,UNKNOWN,1
17658927,32212.753,33963.978,52446.099,UNKNOWN,1
17658943,30309.602,31310.589,54069.614,UNKNOWN,1
17658948,45417.669,31525.288,48099.867,pre-DN-VNC,3
17658978,40895.600,65391.316,105705.768,DN-VNC,1
17659014,44569.605,49995.291,49346.179,DN-SEZ,0
17659219,35993.608,62148.278,53418.459,DN-SEZ,0
17660233,38674.293,37532.481,55459.727,pre-DN-VNC,3
17663944,32591.788,42368.308,53123.744,pre-DN-VNC,3
17671219,22104.932,27268.876,57049.436,LN,0
17671375,22253.628,23344.130,53840.093,pre-DN-SEZ,3
17696578,86355.698,31285.435,58278.833,LHN,2
17698681,37359.933,70668.372,43730.610,DN-SEZ,0
17728571,69608.500,74333.165,58223.971,DN-SEZ,0
17728605,69638.794,61586.984,45510.325,DN-SEZ,0
17728632,79196.346,47819.160,55949.500,UNKNOWN,1
17728695,76199.391,49859.859,53839.160,pre-DN-VNC,3
17728723,73820.922,48286.489,57568.591,UNKNOWN,1
17728730,73408.554,41682.181,59986.187,UNKNOWN,1
17728781,73330.834,52467.620,50341.848,pre-DN-VNC,3
17728896,86663.318,33669.483,58630.334,UNKNOWN,1
17728922,68697.922,41919.075,46873.133,DN-SEZ,0
17729020,71756.142,43649.532,51375.676,PN-somato,1
17729088,67346.141,42695.188,57051.838,LHN,2
17729110,70716.517,31018.533,49277.821,LHN,2
17729161,88243.084,41746.611,56051.524,UNKNOWN,1
17729167,86384.714,32587.597,55950.543,UNKNOWN,1
17729195,85996.930,47599.086,54393.497,PN-somato,1
17729335,72397.854,37856.633,56148.684,pre-DN-VNC,3
17729347,71422.670,37901.147,56149.011,pre-DN-VNC,3
17729410,84518.158,45117.262,57662.756,PN-somato,1
17729424,84666.392,44344.868,57806.320,PN-somato,1
17729888,73444.101,35432.142,57238.175,UNKNOWN,1
17729973,60232.220,31702.733,48824.886,pre-DN-VNC,3
17732031,64746.943,36346.496,47777.715,pre-DN-VNC,3
17732071,72774.393,40219.889,61641.604,UNKNOWN,1
17732076,72467.225,38491.493,59669.506,UNKNOWN,1
17732085,78814.520,34155.240,58200.923,LHN,2
17732256,71401.927,61702.171,64231.880,DN-VNC,1
17732270,67840.211,57192.422,72200.839,DN-VNC,1
17732291,73240.776,65357.821,52648.711,DN-SEZ,0
17732311,69123.752,57617.941,62530.098,DN-VNC,1
17732334,68529.767,60261.826,71745.665,DN-VNC,1
17732346,65889.622,52084.194,62481.053,DN-VNC,1
17732737,73908.447,40645.897,56191.115,UNKNOWN,1
17732791,69156.112,67047.470,47368.917,DN-SEZ,0
17736641,76506.138,54511.879,51963.039,DN-VNC,1
17736654,71222.767,62552.942,65011.089,DN-VNC,1
17736748,69020.824,71002.137,79821.180,DN-VNC,1
17736755,72134.751,64312.004,64634.806,DN-VNC,1
17740547,64805.969,64598.239,56060.743,DN-SEZ,0
17743170,77943.161,44678.392,54839.460,PN,1
17746794,51362.658,35076.354,55335.690,UNKNOWN,1
17755491,36758.214,36790.103,42483.441,pre-DN-VNC,3
17756162,31048.178,21755.714,40426.613,pre-DN-SEZ,3
17762417,34660.237,33538.113,50064.394,pre-DN-SEZ,3
17769815,52676.091,35163.992,55413.662,UNKNOWN,1
17776906,79004.901,26653.305,61200.426,LN,0
17776982,56577.546,48774.108,51468.193,DN-SEZ,0
17777031,69269.191,68541.494,80004.775,DN-VNC,1
17777259,31476.413,39755.662,54068.553,LHN,2
17777981,54266.285,35903.677,51563.284,pre-DN-VNC,3
17784367,38606.051,28078.399,36384.840,MB-FBN,3
17804729,62505.328,36868.816,50417.224,pre-DN-VNC,3
17806341,34772.153,31551.999,55971.121,LHN,2
17809869,73553.832,61671.196,54207.143,DN-SEZ,0
17813001,37924.888,30644.612,42918.084,pre-DN-SEZ,3
17813006,41037.798,34942.441,30919.663,CN,2
17813457,61580.736,39180.887,41527.958,pre-DN-VNC,3
17813499,58792.110,41580.005,40290.518,UNKNOWN,1
17814107,71017.367,67221.156,47922.354,DN-SEZ,0
17819985,32162.896,47594.207,48454.419,PN,1
17822238,24779.002,27128.183,56330.231,LN,0
17827011,70236.977,40585.292,53966.382,pre-DN-VNC,3
17827115,20449.092,29520.618,44993.315,UNKNOWN,1
17844900,75694.210,35352.691,49460.793,LN,0
17847543,31137.526,44481.343,49321.330,MB-FFN,1
17850822,32829.042,49777.900,46043.797,pre-DN-SEZ,3
17854345,44233.210,39157.213,46466.701,MB-FBN,3
17867309,36861.083,33830.590,48335.644,pre-DN-SEZ,3
17877682,40919.460,64170.598,96068.778,DN-VNC,1
17884299,34838.844,39486.377,46581.118,PN,1
17896997,23540.336,24732.869,52532.179,LHN,2
17897230,25557.205,38672.989,50088.380,pre-DN-VNC,3
17897298,21090.550,42344.657,56334.215,UNKNOWN,1
17913032,21833.177,24683.826,46886.224,pre-DN-VNC,3
17913185,24351.939,24575.012,57694.199,UNKNOWN,1
17913199,33678.264,32801.594,38352.455,PN-somato,1
17927604,75778.184,24224.145,51165.570,pre-DN-SEZ,3
17933822,83049.401,34355.724,61317.258,UNKNOWN,1
17937123,27005.596,20190.550,48281.431,UNKNOWN,1
17937986,40690.489,38147.560,50632.907,pre-DN-VNC,3
17937991,25928.478,38054.899,52043.878,pre-DN-VNC,3
17942676,25612.790,29211.572,52728.012,LHN,2
17951049,63207.983,69314.826,35467.646,DN-SEZ,0
17951153,34398.470,66462.763,29419.107,sensory,1
17952967,45187.168,28959.794,53175.358,LHN,2
17962513,84858.213,26680.082,60369.994,LHN,2
17975547,81353.115,48007.107,48217.008,pre-DN-VNC,3
17980698,23909.841,23462.505,43561.253,UNKNOWN,1
17980792,37224.300,24277.864,46149.665,MB-FBN,3
17990556,30115.827,32480.085,43513.664,pre-DN-SEZ,3
18023286,59770.662,36507.611,51635.013,pre-DN-VNC,3
18028397,65048.321,36494.915,39425.317,MBON,2
18035063,65729.585,40799.317,52811.759,pre-DN-VNC,3
18035864,63395.394,29545.068,36947.543,MB-FBN,3
18058644,73280.823,38209.226,55640.632,PN-somato,1
18058793,58961.614,52768.846,56929.528,DN-VNC,1
18062678,59369.131,32657.894,38059.801,LN,0
18076102,74841.028,65815.123,58280.418,DN-VNC,1
18080008,30217.959,51618.013,47636.108,pre-DN-VNC,3
18084995,46413.366,56239.143,54693.328,MB-FBN,3
18087179,71219.743,59507.600,54905.592,PN,1
18088813,64832.866,41593.334,57201.798,pre-DN-VNC,3
18098174,45179.525,34775.804,45008.151,MB-FFN,1
18099401,62489.465,34350.969,44898.520,UNKNOWN,1
18106257,79056.265,53711.152,53098.430,PN-somato,1
18111410,75712.682,41181.550,53780.131,pre-DN-VNC,3
18123575,72501.038,65350.040,60195.808,DN-VNC,1
18133444,52847.999,31955.024,34819.916,pre-DN-VNC,3
18142558,36736.897,24063.882,43667.236,LHN,2
18149325,60048.537,37952.842,51415.310,pre-DN-VNC,3
18163015,29221.260,37725.854,49405.017,UNKNOWN,1
18187865,31404.221,41152.836,56523.267,UNKNOWN,1
18220289,23550.457,23054.855,52077.915,LHN,2
18231999,38881.418,71177.466,34714.880,sensory,1
18232369,52063.413,40435.093,51271.756,DN-SEZ,0
18248435,23763.208,28961.061,46461.452,UNKNOWN,1
18264509,33281.583,26374.053,48568.616,CN,2
18267838,81534.665,50368.343,49187.304,pre-DN-VNC,3
18292832,20757.160,24596.162,55980.681,LHN,2
18302610,20399.897,30624.349,47879.089,pre-DN-VNC,3
18302665,18662.235,31649.745,49204.158,pre-DN-VNC,3
18302931,51504.687,38694.813,54997.347,pre-DN-VNC,3
18305433,68011.953,69282.009,87985.938,DN-VNC,1
18305476,56450.232,61219.769,64269.942,DN-SEZ,0
18341449,18282.834,31846.696,52535.527,UNKNOWN,1
18412747,59185.853,38448.295,50296.385,PN-somato,1
18425189,27955.560,23278.665,43299.955,UNKNOWN,1
18440675,66024.073,69553.831,46215.047,DN-SEZ,0
18458734,48926.275,67649.554,96426.394,ascending,1
18464581,50689.323,47659.484,54733.317,DN-VNC,1
18485293,52325.907,47661.647,58608.706,DN-VNC,1
18500915,63539.309,34326.226,51841.832,CN,2
18500988,56043.228,41407.246,42165.578,pre-DN-SEZ,3
18501001,73181.620,40466.309,58572.212,pre-DN-VNC,3
18527962,72827.633,47695.163,61818.753,DN-VNC,1
18538744,58754.116,42422.350,46277.113,pre-DN-VNC,3
18545747,47500.110,38303.230,40429.176,pre-DN-VNC,3
18551732,77180.799,44214.720,44071.293,pre-DN-VNC,3
18566361,58442.272,41087.158,40770.422,pre-DN-VNC,3
18566501,76152.714,33430.487,59549.873,LHN,2
18570360,40996.641,34714.888,29494.110,UNKNOWN,1
18597845,58645.030,41061.389,46714.607,UNKNOWN,1
18598859,30077.968,33879.245,42308.780,LN,0
18604097,37049.949,46092.117,56338.139,DN-VNC,1
18620885,35711.100,65382.023,38800.000,sensory,1
18625446,38050.034,78640.761,45394.362,sensory,1
18630153,27035.793,61923.180,32131.973,sensory,1
18639459,31406.424,32670.783,48411.989,pre-DN-VNC,3
18644088,43753.907,26389.552,42777.661,pre-DN-SEZ,3
18648531,76042.976,31312.766,55308.993,CN,2
18655517,34499.702,38550.173,53437.410,PN-somato,1
18656202,67362.054,41941.304,55619.837,PN-somato,1
18679889,38056.940,87001.326,51433.808,sensory,1
18695745,59075.124,58910.974,59059.693,DN-SEZ,0
18720819,45319.198,38929.399,53439.369,UNKNOWN,1
18740553,76211.749,51301.520,51715.832,PN,1
18785124,35965.768,88671.121,54215.333,sensory,1
18833414,44445.554,85543.213,57347.499,sensory,1
18861011,31808.751,51976.717,51810.485,UNKNOWN,1
18909888,35835.941,31895.479,54201.523,UNKNOWN,1
18929470,70610.515,66912.444,70558.691,DN-VNC,1
18934019,68091.616,77150.599,46189.765,sensory,1
19010160,41152.216,54804.662,72536.963,DN-VNC,1
19017386,69343.349,35792.859,56347.776,pre-DN-VNC,3
19017854,74866.041,84100.738,152652.613,sensory,1
19037563,38022.899,78258.984,148564.200,sensory,1
19045334,79423.511,33962.348,59901.344,LHN,2
19046339,26167.574,28803.120,49130.423,pre-DN-VNC,3
19048289,33788.951,47153.311,47013.749,pre-DN-VNC,3
19051631,83245.884,33778.674,59403.960,UNKNOWN,1
19051762,83523.250,27576.809,57680.347,pre-DN-VNC,3
19054481,41211.161,64485.802,48313.333,DN-SEZ,0
19088042,66951.639,31414.777,43791.171,CN,2
19090042,35837.594,33961.710,52521.072,pre-DN-VNC,3
19091931,35438.919,31694.942,43573.537,MB-FFN,1
19091995,51781.551,38716.774,53596.216,pre-DN-VNC,3
19092010,42236.485,37966.306,52284.293,pre-DN-VNC,3
19101351,54011.033,41921.540,53344.730,PN,1
19102929,68498.173,46991.541,53273.234,PN-somato,1
19120772,70491.680,86905.569,185147.147,sensory,1
19120853,47272.493,73304.311,102627.320,ascending,1
19132527,31717.139,27743.608,42235.563,pre-DN-SEZ,3
19143114,23500.937,25686.126,51420.637,UNKNOWN,1
19156025,32503.827,45041.587,44628.913,pre-DN-VNC,3
19166349,74072.441,52321.057,54671.787,pre-DN-VNC,3
19167389,56546.914,37854.429,55623.998,pre-DN-VNC,3
19175973,66425.110,36329.608,37669.173,UNKNOWN,1
19180425,68676.818,86537.252,46748.639,sensory,1
19190681,37170.159,54364.321,54712.186,DN-VNC,1
19268007,59979.824,34855.201,44590.147,UNKNOWN,1
19271710,50685.288,29234.524,34197.783,LN,0
19276024,31823.574,41258.441,46631.487,PN,1
19298625,58663.485,51321.747,65893.875,DN-VNC,1
19298644,56916.926,58084.491,81990.671,DN-VNC,1
19361427,71330.681,61029.698,71462.391,DN-VNC,1
19395500,84165.849,34059.395,55818.697,UNKNOWN,1
19470184,68911.130,69891.244,37637.243,DN-SEZ,0
19508873,33685.565,44300.180,60323.946,DN-VNC,1
19611917,82112.937,23839.878,64309.900,LHN,2
19718010,68843.167,65435.202,76348.221,ascending,1
19785305,73660.744,42902.728,54268.639,UNKNOWN,1
19786464,45382.447,50203.082,45740.177,CN,2
19835787,72164.445,37084.276,54352.798,pre-DN-VNC,3
19857573,25597.791,28782.025,46156.203,MB-FFN,1
19857577,21384.097,41894.637,54276.762,pre-DN-VNC,3
19880680,78553.243,34712.090,56566.134,UNKNOWN,1
19880740,75268.968,34295.009,61790.077,pre-DN-VNC,3
19881737,65965.921,44827.593,56165.939,PN-somato,1
19884188,59619.351,43930.446,51160.404,UNKNOWN,1
19919566,85835.418,51868.960,59172.074,PN-somato,1
19929273,85766.411,34799.510,59895.060,UNKNOWN,1
19950281,31729.996,51983.262,51525.371,pre-DN-VNC,3
19989037,32346.555,41944.267,51789.769,PN-somato,1
20106468,32143.617,37769.954,51720.338,UNKNOWN,1
20139548,58207.519,51024.456,57021.765,DN-SEZ,0
20151537,55157.975,37235.537,45642.913,pre-DN-VNC,3
20172310,73441.810,44106.206,53341.587,LN,0
20242957,34953.735,59136.725,59735.714,UNKNOWN,1
20278329,19875.096,44987.917,54388.344,PN-somato,1
20316708,54254.296,36423.318,51270.202,pre-DN-VNC,3
20343986,84802.926,43405.790,57522.102,PN-somato,1
20344845,22027.350,44440.191,58145.542,UNKNOWN,1
20370716,21579.044,26892.045,46085.688,UNKNOWN,1
20379247,51978.568,31663.595,51790.135,pre-DN-VNC,3
20421224,68504.579,46496.316,56987.170,pre-DN-VNC,3
20443362,32167.582,35691.721,54876.807,pre-DN-VNC,3
20443420,31960.736,37926.678,51674.592,PN-somato,1
20443457,42893.907,36989.081,41350.342,PN,1
20443501,40974.380,32500.432,52441.092,pre-DN-VNC,3
20443505,22268.460,41342.982,57867.398,UNKNOWN,1
20443544,30267.681,35850.285,49413.447,UNKNOWN,1
20443571,30936.988,36812.173,52319.811,pre-DN-VNC,3
20443598,42994.515,37541.770,49803.332,PN-somato,1
20479904,32626.351,31852.041,53038.695,pre-DN-VNC,3
20479959,19608.627,31602.841,50613.331,UNKNOWN,1
20536322,33432.464,20799.323,38837.512,pre-DN-SEZ,3
20556072,68407.643,59791.572,76486.679,DN-VNC,1
20730780,76755.023,41718.419,53650.508,PN-somato,1
20812872,89320.802,41749.141,58200.229,UNKNOWN,1
20911955,33927.480,48707.865,53508.107,DN-VNC,1
20911961,37811.288,60973.325,69628.131,DN-VNC,1
20981306,90222.038,44307.319,56650.066,UNKNOWN,1
20981321,90293.509,44135.456,57267.682,UNKNOWN,1
20981350,89877.728,43363.621,56896.749,UNKNOWN,1
21133456,88169.131,36051.882,59594.829,UNKNOWN,1
21136945,67940.412,39173.686,51932.996,PN-somato,1
21220994,73361.025,42655.362,50444.872,PN-somato,1
21250110,44757.128,73987.468,89665.017,ascending,1
21300466,63064.036,27816.159,48153.484,pre-DN-SEZ,3
21590958,18907.959,40609.769,50920.561,pre-DN-VNC,3
21590962,19783.967,43029.820,56983.324,UNKNOWN,1
21590978,21201.235,40205.019,57208.070,UNKNOWN,1
21591033,22564.918,43030.019,55770.669,pre-DN-VNC,3
21591037,20756.547,41139.620,54576.303,pre-DN-VNC,3
21591317,22144.084,44565.141,55952.145,UNKNOWN,1
21664445,22107.710,24000.276,58170.587,LN,0
